artists,name,genres
"Giacomo Puccini,  Victor de Sabata,  Orchestra Del Teatro Alla Scala,  Milano","Puccini: Tosca, Act 3 Scene 2: ""E lucevan le stelle"" (Cavaradossi)",Unknown
Oscar Peterson Trio,Tangerine,"oscar peterson piano, ed thigpen drums, ray brown double bass"
Jimmy McGriff,Santa Claus Is Coming To Town,Unknown
"Red Garland Quintets,  John Coltrane",Billie's Bounce,"jazz, bebop, Jazz piano greats"
Aretha Franklin,I'm Wandering,"soul, Personal Radio, Queen, rnb, listened"
Dean Martin,South of the Border,dino
Ella Fitzgerald,Imagination,"jazz, ella fitzgerald, oldies, Jazz Vocal Tag, ella fitz"
John Coltrane,Miles' Mode,"jazz, Hard Bop, saxophone, jazz fusion, bebop"
The Lettermen,A Song For Young Love,Unknown
"Johann Sebastian Bach,  David Oistrakh,  Igor Oistrakh,  George Malcolm,  Royal Philharmonic Orchestra,  Eugene Goossens","Double Concerto for 2 Violins, Strings, and Continuo in D Minor, BWV 1043: 3. Allegro",Unknown
"Kenny Dorham,  Jackie McLean","It Could Happen To You - Live At The Jazz Workshop, San Francisco / 1961",Unknown
Dean Martin,Gigi,dino
Münir Nurettin Selçuk,Hatırla Mazii Mesudu,"turkish, gazel, turkish gazel"
Solomon Burke,Baby (I Wanna Be Loved),"soul, RB, oldies, 1001 albums you have to hear before you die"
"Johannes Brahms,  Elisabeth Schwarzkopf,  Dietrich Fischer-Dieskau,  The Philharmonia Chorus,  Philharmonia Orchestra,  Ralph Downes,  Reinhold Schmid,  Otto Klemperer","Ein deutsches Requiem, Op. 45: Ziemlich langsam - Selig sind, die da Leid tragen - 1997 Digital Remaster",Unknown
Johnny Cash,New Mexico,"country, folk, rockabilly, rock, singer-songwriter"
Henry Mancini,Cow Bells and Coffee Beans,pop
"Dean Martin,  Jerry Lewis",Ev'ry Street's A Boulevard In Old New York,Unknown
Chet Baker,What a Diff'rence a Day Made,"jazz, morning, late night, trumpet, cool jazz"
The Marvelettes,Mashed Potato Time,Unknown
The Chordettes,I Believe,Unknown
Charles Mingus,Ysabel's Table Dance - 1957/62 Master Takes,Unknown
"Moises Vivanco,  Yma Sumac,  Billy May",Carnavalito Boliviano - Remastered,Unknown
Roy Orbison,Problem Child,"rockabilly, oldies, rock n roll, Rock and Roll, 50s"
Kenny Drew,Polka Dots And Moonbeams,"jazz, jazz piano, kenny drew"
Ray Anthony,Embraceable You,"easy listening, swing, Big Band, slow swing, your library"
Judy Garland,How About You?,"judy garland, vocal, classic, americana, chanteuse"
Thelonious Monk,Four In One - Remastered 1998,Unknown
Wanda Jackson,Man We Had A Party,"rockabilly, Rock and Roll, classic rock, 50s, 60s"
Johnny Cash,"Sing It Pretty, Sue",country
"Charles Ives,  Gilbert Kalish",Hallowe'en,Unknown
"Pyotr Ilyich Tchaikovsky,  Leningrad Philharmonic Orchestra,  Evgeny Mravinsky","Symphony No. 6 in B Minor, Op. 74, TH 30 - ""Pathétique"": 3. Allegro molto vivace",Unknown
Ella Fitzgerald,This Time The Dream's On Me,"jazz, jazz vocal, female vocalists, smooth, ella fitzgerald"
Ray Charles,Nobody Cares,"blues, rhythm and blues, RB, american, r&b"
Louis Armstrong,Long Gone (From the Bowlin' Green),Unknown
Etta James,It's Too Soon To Know,"jazz, female vocalists, cover, Ballad, checklist"
James Brown,Begging Begging,funk
The Shirelles,The Same Old Story,Girl Groups
Nat King Cole,It's Only A Paper Moon - Remastered,Unknown
"Mal Waldron,  Eric Dolphy,  Booker Ervin",Thirteen,Unknown
Frank Sinatra,Someone to Watch Over Me - 78rpm Version,Unknown
Dean Martin,Way Down Yonder In New Orleans,Unknown
"Asha Bhosle,  Mohammed Rafi",Bahut Shukriya Badi Meherbani,Unknown
Dean Martin,Carolina Moon,"cocktail hour, moon and stars, MG Moon"
Chet Baker,I Love You,jazz
The Marvelettes,I Think I Can Change You,"soul, sad, motown, oldies, Confident"
Frank Sinatra,Memories Of You - Remastered,Unknown
"Johannes Brahms,  Jascha Heifetz,  Serge Koussevitzky","Violin Concerto, Op. 77, in D: Adagio",Unknown
"Carol Burnett,  Julie Andrews",No Mozart Tonight,Unknown
"Ludwig van Beethoven,  George Szell,  Cleveland Orchestra","Symphony No. 6 in F Major, Op. 68 ""Pastoral"": III. Lustiges Zusammensein der Landleute. Allegro",Unknown
Nat King Cole,Little Girl - Remastered,Unknown
Hayley Mills,Pollyanna Song,"Disney, Soundtrack, musicals, vocal, childrens"
Gene McDaniels,Chip Chip,1962
Ahmad Jamal,"I'll Take Romance / My Funny Valentine - Live At The Blackhawk, San Francisco/1961",Unknown
Liberace,The Little Drummer Boy,"christmas, instrumental Christmas, marienhof"
The Chantays,Riders In The Sky,"surf rock, Surf, surf guitar, instrumental, Sentimental Favorites From The 1960s"
"Oliver Nelson,  Eric Dolphy",111-44,Unknown
Mogwai,Year 2000 Non-Compliant Cardia,"post-rock, instrumental, alternative, indie, instrumental rock"
André Previn,Black & Blue,Unknown
Little Anthony & The Imperials,Make It Easy On Yourself,Unknown
Little Joe And The Latinaires,Recuerdas Querido Amigo,Unknown
Frankie Valli & The Four Seasons,The Setting Sun,rockabilly
George Jones,I Get Lonely In A Hurry,Unknown
Homer & Jethro,Mama Don't Whip Little Buford,Unknown
Frankie Valli & The Four Seasons,Huggin' My Pillow,Unknown
Bill Cosby,The Water Bottle,"stand-up comedy tag, 60s, comedy, 20th Century, live performance"
Unspecified,Bata Drums,Unknown
Les Savy Fav,The Year Before The Year 2000,"rock, indie rock, post-punk, indie, 00s"
The Dillards,"Dixie Breakdown - Recorded at the Mecca, Los Angeles",Unknown
"Annette Funicello,  Tommy Sands",Just a Whisper Away,Unknown
"Xzibit,  Jonathan Davis",Year 2000 (remix featuring Jonathan Davis),Unknown
Chet Atkins and his Guitar Pickers,Centipede Boogie - Buddha Remastered - 2000,Unknown
"Edmund Gruber,  Mormon Tabernacle Choir,  Jerold D. Ottley,  Columbia Symphony Orchestra","The Caissons Go Rolling Along (or, The U.S. Field Artillery March - }Album Version",Unknown
Birdlegs & Pauline,Tell Me Why,Unknown
The Groundhogs,A Year In The Life - 2003 Remastered Version,blues
Mel Tormé,Ev'ry Day's A Holiday,Unknown
"Frank Sinatra,  Count Basie","The September Of My Years - Live At The Sands, Las Vegas/1966",Unknown
The Shadows,Shotgun,"fip, asparagus brine salt"
Jimmy Dean,Steel Men,"country, listened"
The Temptations,"The Further You Look, The Less You See","60s, motown, title is a full sentence, whitfield, Robinson"
Ennio Morricone,"Ecstasy of Gold - From ""The Good, the Bad and the Ugly"", 1966",Unknown
Jerry Vale,Blue Christmas,Jerry Vale
Andy Griffith,The New River Train,Unknown
"Chet Baker Quartet,  Russ Freeman",Bea's Flat,Unknown
Bill Cosby,Rigor Mortis,"60s, comedy, 20th Century, live performance, stand-up comedy tag"
Frankie Valli & The Four Seasons,Marcie,Unknown
Gerry & The Pacemakers,A Shot of Rhythm and Blues - 2002 Remaster,Unknown
The Temptations,Slow Down Heart,"soul, 60s, motown, vocals, Mellow"
Erroll Garner,Caravan,"jazz, favorites, groove, swing, fip"
Gerry & The Pacemakers,It's Happened to Me - 2002 Remaster,Unknown
Yma Sumac,K'arawi,Unknown
The Beach Boys,Spirit of America (Mono),Unknown
The New Christy Minstrels,"Ride, Ride, Ride","folk, 60s, folk pop, Songs I Own On Vinyl"
Ruby And The Romantics,I'm Sorry,Unknown
Mohammed Rafi,Man Tarpat Hari Darsan Ko Aaj,Unknown
Wes Montgomery,One For My Baby (And One More For The Road),"jazz, blues, cool jazz, jazz guitar"
Henry Mancini,The Sound of Silver,pop
Keller & The Keels,The Year 2003 Minus 25,Unknown
"Les Paul,  Mary Ford",Tiger Rag,"jazz, pop, 50s"
"Kathryn Grayson,  Howard Keel",So In Love,"female vocalists in radio TV and film, 50s, entertainment, Kathryn Grayson"
"Duke Ellington,  Johnny Hodges",Loveless Love,"jazz, rainy, listened, somehow sad, rainy jazz"
Ray Price,Let Me Talk to You,"country, 60's, title is imperative"
Renato Rascel,Domenica È Sempre Domenica,Unknown
"Duke Ellington,  Johnny Hodges",Basin Street Blues,"jazz, jazz fusion, Big Band, oldies, male vocalists"
"Les Paul,  Mary Ford",Whispering,"Love it, jazz, beautiful, 1951, somafm"
Arthur Lyman,White Christmas,Unknown
Jesse Pearson,One Last Kiss (Gym Rehearsal Outtake),Unknown
Domenico Modugno,La Sveglietta,"aa, italian, sveglia, modogno"
Stan Kenton,Fascinating Rhythm,"jazz, trumpet"
"Les Paul,  Mary Ford",Josephine,"pop, rock, oldies"
Gil Melle,October,Unknown
John Coltrane Quartet,A Love Supreme Pt. II - Resolution - Alternate Take,Unknown
"Stan Getz,  Swedish All Stars",Ack Värmeland du sköna,jazz  favourites
"Waylon Jennings,  The Waymore Blues Band","Medley: Amanda/A Couple More Years - Live at the Ryman Auditorium, Nashville, TN - January 2000",Unknown
Frankie Valli & The Four Seasons,Marlena,"60s, oldies, 1963, summer sounds, The Sixties"
Henry Mancini,Charade (Carousel),Henry Mancini
Chet Atkins,"Walk, Don't Run - Buddha Remastered - 2000",Unknown
"Les Paul,  Mary Ford",Meet Mister Callaghan,"pop, jazz, instrumental, easy listening, guitar"
Charlie Parker,What Is This Thing Called Love?,"jazz, bebop, saxophone, bop, acoustic"
Herb Alpert & The Tijuana Brass,Spanish Harlem,"pop, 60s, instrumental, latin, cover"
Leo Dan,Mary Isabel,Unknown
Living Strings,Blue Christmas,Unknown
Chet Atkins and his Galloping Guitars,"Oh By Jingo! (Oh My Gee, You're The Only Girl For Me) - Buddha Remastered - 2000",Unknown
Joe Satriani,"Light Years Away - Live at the Metropolis Theatre, Montreal, Canada - December 2000",Unknown
Sam & Bill,For Your Love,Unknown
Godhead,I Hate Today,"alternative rock, industrial rock, alternative, industrial, rock"
Al Caiola,'S Nice,Unknown
Smokey Robinson & The Miracles,Money (That's What I Want),"soul, coja spectrum"
Mohammed Rafi,Sar Jo Tera Chakraye,"bizarro, bollywood swing, nostalgic, sublime, Hindi"
Sarah Vaughan,I'm Lost,"jazz vocal, vocal jazz, SVaughan"
John Coltrane,Shifting Down,"jazz, gimme sum friends02, gimme sum friends, Tranejazz, bluenotejazz"
"Mitch Leigh,  Mormon Tabernacle Choir,  Arthur Harris,  Columbia Symphony Orchestra",The Impossible Dream or The Quest,Unknown
"Lena Horne,  Harry Belafonte",Summertime,"jazz, Jazz Vocal Tag, soul, jazz fusion, summertime"
Wayne Shorter,Blues A La Carte,"fip, wayne shorter, paul chambers, saxo, WShorter"
Bernard Herrmann,The Streets,"Soundtrack, swirly dark beauty"
Russ Garcia & His Vocal Choir and Orchestra,When Your Lover Has Gone - 2014 Remastered Version,Unknown
Roger Williams,"Oh, My Papa",Unknown
Dizzy Gillespie,Ray's Idea,"jazz, bebop, trumpet, jazz fusion"
Don Gibson,"Bad, Bad Day","country, 50s"
"Ella Fitzgerald,  Paul Weston And His Orchestra",I'm Putting All My Eggs In One Basket,"vocal, jazz, fip, relax love, LolaTravellilovesthesetracks"
"Teresa Bright,  Nathan Aweau,  Peter Moon,  Pauline Wilson,  Danny Kaleikini,  Dennis Pavao,  Kahala Moon,  Allan Thomas,  Gabby Pahinui,  Darlene Ahuna,  Ken Emerson,  Joe Recca,  The Sunday Manoa,  Robert Cazimero,  Roland Cazimero,  Lorna Lim,  Kohala,  Jay Larrin,  Country Comfort,  George Helm,  Melveen Leed,  Buddy Fo,  The Invitations,  Robi Kahakalau,  Charles Michael Brotman,  Moe Keale,  2004 Hawaii Music Awards Compilation Of The Year",Crushed Flowers In My Lei,"Teresa Bright, hawaii, great stuff, Hawaiian, hawaiian music"
"Ella Fitzgerald,  Paul Weston And His Orchestra",Now It Can Be Told,"jazz, female vocalists, vocal jazz, oldies, love songs"
Jerry Lee Lewis,Goodnight Irene,"country, rockabilly, Rock  Roll, rock n roll, sympathy68"
"Wolfgang Amadeus Mozart,  Glenn Gould","Piano Sonata No. 4 in E-Flat Major, K. 282: II. Menuettos I & II",Unknown
"Dinah Washington,  Clifford Brown","Summertime - Live In Los Angeles, 1954",Unknown
"""Anita ODay""",No Moon At All,Unknown
Ella Fitzgerald,The Real American Folk Song,"jazz, 50s"
Bing Crosby,Moonlight Becomes You - Single Version,Unknown
Duke Jordan,Night In Tunisia,"jazz, jazz piano, piano, bebop, jazz bebop"
Stan Getz,Split Kick,"jazz, saxophone, Bossa Nova, instrumental, easy listening"
"Miles Davis,  Lee Konitz",Ezz-Thetic,"jazz, JazzCuisine, FFMRADIONEW"
Sarah Vaughan,How High The Moon,"jazz, female vocalists, jazz vocal, Jazz Vocal Tag, vocal"
Beverly Kenney,Born To Be Blue,"jazz vocal, jazz, Blues Bar"
"Dinah Washington,  Clifford Brown","There Is No Greater Love - Live In Los Angeles, 1954",Unknown
Beverly Kenney,Where Can I Go Without You,Unknown
"Franz Schubert,  George Szell,  Cleveland Orchestra","Symphony No. 8 in B Minor, D. 759 ""Unfinished"": I. Allegro moderato","symphonies, orchestral"
"Gene Kelly,  Georges Guétary",'S Wonderful,"500, marchosa, famisa, supercla, hombre vocalista"
Johnny Cash,You Win Again,"country, hank williams cover, rockabilly, folk, cover"
Ella Fitzgerald,Ella Hums The Blues,"jazz vocal, female vocalists, 50s, scat, ella fitzgerald"
Johnny Cash,It's Just About Time,"country, rockabilly, 50s, 60s, 70s"
The Curtis Fuller Jazztet,Wheatleith Hall,Unknown
"Gabby Pahinui,  Nathan Aweau,  Peter Moon,  Pauline Wilson,  Danny Kaleikini,  Dennis Pavao,  Kahala Moon,  Allan Thomas,  Teresa Bright,  Darlene Ahuna,  Ken Emerson,  Joe Recca,  The Sunday Manoa,  Robert Cazimero,  Roland Cazimero,  Lorna Lim,  Kohala,  Jay Larrin,  Country Comfort,  George Helm,  Melveen Leed,  Buddy Fo,  The Invitations,  Robi Kahakalau,  Charles Michael Brotman,  Moe Keale,  2004 Hawaii Music Awards Compilation Of The Year",How D'Ya Do,"Hawaiian, instrumental, hawaii, steel guitar, hawaiian music"
Ella Fitzgerald,My Cousin In Milwaukee,"vocal, jazz, jazz fusion, familiarity, ella fitzgerald"
Julie London,The One I Love (Belongs To Somebody Else),"jazz, cool jazz, Julie London, our peggy"
"Wolfgang Amadeus Mozart,  Glenn Gould","Piano Sonata No. 6 in D Major, K. 284: II. Rondeau en polonaise",Unknown
"Gene Kelly,  Georges Guétary,  MAC MacLAIN,  GRACE STARK,  Pete Roberts",By Strauss,Unknown
"Lester Flatt,  Earl Scruggs",Thank God I'm On My Way,Unknown
"Johann Sebastian Bach,  Glenn Gould","The Art of the Fugue, BWV 1080: Contrapunctus VI à 4 in stylo francese - Excerpts",Unknown
Les Baxter,April In Portugal,"easy listening, instrumental, 50s, exotica, april in portugal"
Les Baxter,Jungle River Boat,"exotica, jazz, chill906"
"""Anita ODay"",  Oscar Peterson Quartet",We'll Be Together Again,Unknown
"Johann Sebastian Bach,  Glenn Gould","The Art of the Fugue, BWV 1080: Contrapunctus II - Remastered",Unknown
Charlie Parker And His Orchestra,Un Poquito De Tu Amor,Unknown
"Johann Sebastian Bach,  Glenn Gould","The Art of the Fugue, BWV 1080: Contrapunctus VII à 4 per augmentationem et diminutionem - Excerpts",Unknown
"Wolfgang Amadeus Mozart,  Glenn Gould","Piano Sonata No. 6 in D Major, K. 284: I. Allegro",Unknown
"Johann Sebastian Bach,  Glenn Gould,  Columbia Symphony Orchestra,  Vladimir Golschmann","Keyboard Concerto No. 4 in A Major, BWV 1055: III. Allegro ma non tanto",Unknown
"""Anita ODay"",  Oscar Peterson Quartet",I've Got The World On A String,Unknown
Ella Fitzgerald,Everything But You,"jazz, vocal, vocal jazz, female, jazz vocal"
Dean Martin,Be Honest With Me,"dino, listened"
Ella Fitzgerald,What Will I Tell My Heart,"jazz, questions"
"Barney Kessel,  Ray Brown,  Shelly Manne",Nagasaki,"fip, Modernjazz, hot jazz guitar"
Benny Carter,If I Could Be With You (One Hour Tonight),ffer2-good times
Tadd Dameron Sextet,The Squirrel,jazz fusion
Margaret Whiting,Tennessee Waltz,Unknown
Ahmad Jamal,Squeeze Me,"jazz, jazz fusion, standard, piano jazz, almetchill"
Johnny Hallyday,You're Sixteen,"french, rockabilly, rock, cover, party"
Dean Martin,Who's Sorry Now?,"country, oldies, listened"
"Wolfgang Amadeus Mozart,  Glenn Gould","Piano Sonata No. 5 in G Major, K. 283: III. Presto",Unknown
"Louis Prima,  Keely Smith",Basta,Unknown
"Louis Prima,  Keely Smith",Boney Bones,Unknown
"Wolfgang Amadeus Mozart,  Glenn Gould","Piano Sonata No. 5 in G Major, K. 283: II. Andante",Unknown
Les Troubadours Du Roi Baudouin,Kyrie,"ethnic, Hope, faith, spirit, trascendental"
"Gioachino Rossini,  Fritz Reiner,  Chicago Symphony Orchestra",La scala di seta: Overture - Remastered,Unknown
Theodore Bikel,Katiusha,Unknown
"Wolfgang Amadeus Mozart,  Glenn Gould","Piano Sonata No. 6 in D Major, K. 284: III. Theme and Variations",Unknown
"Gene Kelly,  ""MGM Childrens Chorus""",I Got Rhythm,"50s, swing, Soundtrack, musicals, jazz"
"Wolfgang Amadeus Mozart,  Glenn Gould","Piano Sonata No. 4 in E-Flat Major, K. 282: III. Allegro",Unknown
Sarah Vaughan,The Midnight Sun Will Never Set,"jazz, jazz vocal, vocal, vocal jazz, fip"
Merrilee Rush & The Turnabouts,Angel Of The Morning,"60s, oldies, female vocalists, Love, pop"
Harry Belafonte,Danny Boy - Live,Unknown
Miles Davis,I Didn't,"jazz, bebop"
Dave Brubeck,Don't Worry 'Bout Me - Live,Unknown
"Les Paul,  Mary Ford",Don't Cry Baby,Unknown
"Nat Adderley,  Wes Montgomery,  Sam Jones",Violets For Your Furs,"jazz, cover, Riverside, 1960, Modernjazz"
Jean Ritchie,A Short Life of Trouble,Unknown
Lefty Frizzell,Little Old Wine Drinker Me,Unknown
Count Basie,Slow But Sure,"jazz, swing, Big Band"
"Les Paul,  Mary Ford",Jazz Me Blues,pop
Etta James,I've Been Lovin' You Too Long,"soul, blues, jazz, covers, rnb"
Ben Webster,Bounce Blues - 1993 King Of Tenors Version,Unknown
"Wolfgang Amadeus Mozart,  Glyndebourne Festival Orchestra,  Graziella Sciutti,  Sena Jurinac,  Vittorio Gui","Le nozze di Figaro, K. 492, Act III Scene 10: Sull'aria… (Susanna, Contessa) - Piegato è il foglio… (Susanna, Contessa)",Unknown
Ray Charles,Some Day Baby,"blues, fip"
John Lee Hooker,Run On,"blues, delta blues, Classic Blues, Favorite, essentials"
June Christy,Softly As In A Morning Sunrise - Mono,Unknown
The Four Freshmen,Mood Indigo,"jazz, vocal jazz"
Mohammed Rafi,Teri Pyari Pyari Soorat Ko,Unknown
Ella Fitzgerald,Thanks For The Memory,"female vocalists, jazz, jazzy, ella fitzgerald, go go go"
Hazel Scott,Like Someone In Love,Unknown
Miklós Rózsa,Finale - Extended Choral Track,Unknown
"Les Paul,  Mary Ford",Mammy's Boogie,Unknown
Harry Belafonte,Matilda - Live,Unknown
"Ella Fitzgerald,  Ellis Larkins","Baby, What Else Can I Do?","jazz, jazz vocal, female vocalists, christmas, vocal jazz"
Jerry Lee Lewis,Frankie and Johnny,"Rock and Roll, piano, americana, cover, oldies"
"Louis Armstrong,  Velma Middleton",Loveless Love (with Velma Middleton),Unknown
"Johnny Hodges,  Billy Strayhorn",Jeep's Blues,"jazz, blues, saxophone, Big Band, johnny hodges"
Charlie Rouse,Billy's Blues,"jazz, saxophone, chillout, instrumental, piano"
Ella Fitzgerald,Later,"jazz, vocal jazz, jazz fusion, 50s"
The Marvelettes,Oh I Apologize,soul
Mohammed Rafi,Ehsan Tera Hoga Mujh Par - Male Vocals,Unknown
"Johnny Hodges,  Billy Strayhorn",Juice A Plenty,Unknown
Brenda Lee,I'm In The Mood For Love,"oldies, jazz, pop, country, 60s"
Jerry Lee Lewis,Break-Up,"oldies, Rock and Roll, classic rock, rockabilly, rock"
The Modern Jazz Quartet,Between The Devil And The Deep Blue Sea,"standard, westcoast"
Bud Powell,Wail,"jazz, bebop, piano, bebopgdchill, jazz piano"
Art Blakey Quintet,"Split Kick - Live At Birdland, New York, 1954",Unknown
Miles Davis,Teo - Mono Version,Unknown
"Oliver Nelson,  Eric Dolphy",Images,"jazz, Hard Bop, bass clarinet, 1961, eric dolphy"
Danny Kaye,Inchworm,"oldies, 50s, Soundtrack, classic, fip"
Art Farmer,So Beats My Heart For You,Unknown
Dizzy Gillespie,Things To Come,"bebop, jazz, trumpet, Big Band, jazz fusion"
"Nat Adderley,  Wes Montgomery,  Bobby Timmons,  Percy Heath,  Sam Jones",Sack Of Woe,"jazz, saxophone"
Ella Fitzgerald,"Goody, Goody","jazz, female vocalists, vocal jazz, jazz fusion, swing"
Muddy Waters,"Baby, I Done Got Wise","blues, radio-ffer2"
"Lionel Hampton,  Stan Getz",Cherokee,"swing, jazz, vibes, Big Band, jazz vibraphone"
June Carter Cash,Ole Slewfoot,"classic country, country, download, Traditional Country, My Kentucky Roots"
Big Bill Broonzy,Goin' Down The Road Feelin' Bad,"blues, stepping into muddy water"
Hemant Kumar,Chup Hai Dharti Chup Hai Chand,Unknown
Stan Getz,Love Is Here To Stay,"jazz, saxophone, instrumental, cool jazz, Kanal 09"
"Margaret Whiting,  Billy Butterfield And His Orchestra",Someone To Watch Over Me,"female vocalists, easy listening, oldies"
Pat Boone,Silent Night,"christmas, classic Christmas, religious music, Christmas Music, Pat Boone"
Doris Day,On the Street Where You Live,Unknown
Art Pepper,Walkin' - Alternate Take 1,Unknown
John Coltrane,Like Someone In Love - Remastered,Unknown
James Darren,Goodbye Cruel World,"60s, oldies, meet your destiny euch, CLOWN POEMS, GH10"
Dean Martin,How Sweet It Is,"dino, it dont mean a thing if it aint got that swing, 718 Love"
Dizzy Gillespie,There Is No Greater Love,"jazz, bebop, trumpet, soundpanorama, Instrumental Jazz Tag"
Connie Francis,Santa Lucia,"Deutsche Oldies, italena, famisa, lugnt06, MUJER VOCALISTA"
Ornette Coleman,Rejoicing - Instrumental,Unknown
Charles Mingus,Wednesday Night Prayer Meeting - Live Version,"jazz, mingus, charles mingus, eric dolphy, booker ervin"
Mukesh,Haan Diwana Hoon Main,Unknown
Wes Montgomery,Stompin' At The Savoy,"jazz, jazz guitar, instrumental, reggae, funk"
"Dave Brubeck,  Jimmy Rushing",Evenin',"jazz, chill, groovy, inspiring, ambience"
Charlie Parker,Little Willie Leaps - Original Take 3,Unknown
The Four Freshmen,Street of Dreams,Unknown
Charles Mingus,"Take The ""A"" Train","jazz, sic transit, happy, bop, Awesome"
John Lee Hooker,I Want To Talk About You,"blues, Classic Blues"
Ornette Coleman,Forerunner,"jazz, free jazz, jazz fusion, alto sax, Miscellaneous"
Dean Martin,Who Was That Lady?,Unknown
"Bobby ""Boris"" Pickett,  The Crypt-Kickers",Let's Fly Away,"60s, halloween, kuunnellaan ja nautitaan, genre: spoken word, type: halloween"
Ornette Coleman,Change of the Century,"jazz, free jazz, classic, 3, 1960"
Los Muñequitos De Matanzas,Illabo,Unknown
Art Taylor,Epistrophy - Remastered 2006 / Rudy Van Gelder Edition,Unknown
Kenny Burrell,All Night Long,"fip, donald byrd, jazz cool"
"Art Farmer,  Gigi Gryce",Deltitnu,"jazz fusion, blue note, art farmer trumpet, horace silver piano, gigi gryce alto sax"
101 Strings Orchestra,Flameout,"Morose Deep dilate Crimson, modern vs classical, johnnytop, Glitter Grind and Static, dub-funk"
Duke Ellington,I Got It Bad (And That Ain't Good),"jazz, swing, Big Band, Instrumental Jazz Tag, classic"
"James Cleveland,  The Angelic Choir",Where He Leads Me,Unknown
"James Cleveland,  The Angelic Choir",I'll Wear a Crown,Unknown
Benny Golson,My Romance,Unknown
Ella Fitzgerald,I Can't Be Bothered Now,"jazz, vocal, ella fitzgerald"
The Cog is Dead,The Depths Below (Remastered 2020),Unknown
Andy Williams,MacArthur Park,"easy listening, male vocalist, male vocalists, unknown, cult incontournable"
Herb Alpert & The Tijuana Brass,A Quiet Tear,Unknown
Trisha Yearwood,Reindeer Boogie,"christmas, country christmas, country, xmas, holiday"
"HALIENE,  Ruben de Ronde",Dream In Color - Ruben de Ronde Remix,Unknown
Roy Haynes Quartet,Snap Crackle,"jazz, jazz fusion, jazz flute, drum solo, roland kirk"
Lucky Luck,12 Days of Christmas,Unknown
Johnny Mathis,The Lord's Prayer,christmas
Orquesta Serenata Tropical,Negra Consentida - Remastered,Unknown
Quincy Jones,Invitation,"quincy jones, jazz fusion, fip, cool baby, jazz standard"
The Louvin Brothers,There's A Star Spangled Banner Waving Somewhere,title is a full sentence
Sun Ra,Tapestry From An Asteroid,"jazz, cool, piano, space, chillout"
"Diahann Carroll,  André Previn",It Ain't Necessarily So,"jazz, female vocalists, 50s, 1001 Songs you must hear before you die"
Ray Charles,"Blues Waltz - Live at Newport Jazz Festival, Rhode Island, 7/5/1958",Unknown
